ID,adj.P.Val,P.Value,F,Gene.symbol
219215_s_at,0.69615012,5.90E-01,0.71803,SLC39A4
215955_x_at,0.6962118,5.90E-01,0.71793,ARHGAP26
233365_at,0.69625514,5.90E-01,0.71785,
1555111_at,0.69629569,5.90E-01,0.71777,CCDC181
1554126_at,0.6963252,5.90E-01,0.71771,MSRB3
1556122_at,0.69637283,5.90E-01,0.71763,RAB11B-AS1
241482_at,0.69637655,5.90E-01,0.7176,EPHA1
218884_s_at,0.69642098,5.90E-01,0.71752,GUF1
1552396_at,0.69642793,5.90E-01,0.71749,WFDC6
230499_at,0.69646421,5.90E-01,0.71741,BIRC3
200042_at,0.69646421,5.90E-01,0.71739,RTCB
222396_at,0.69646421,5.90E-01,0.71738,HN1
207888_at,0.6964869,5.90E-01,0.71733,
217628_at,0.69650307,5.90E-01,0.71728,CLIC5
223463_at,0.69650307,5.90E-01,0.71727,RAB23
228432_at,0.69662985,5.90E-01,0.71708,RAB3IP
1558308_at,0.69666322,5.91E-01,0.71701,LINC00942
218634_at,0.69667594,5.91E-01,0.71698,PHLDA3
240929_at,0.69678792,5.91E-01,0.71681,RBPMS-AS1
221991_at,0.69681281,5.91E-01,0.71675,NXPH3
235946_at,0.69692607,5.91E-01,0.71658,RIBC1
203447_at,0.69701004,5.91E-01,0.71645,PSMD5
204917_s_at,0.69708987,5.91E-01,0.71632,MLLT3
219206_x_at,0.69713039,5.91E-01,0.71624,TMBIM4
214342_at,0.69714754,5.91E-01,0.7162,ATXN7L1
219580_s_at,0.6971519,5.91E-01,0.71618,TMC5
236401_at,0.69716118,5.91E-01,0.71613,GIMAP1
238418_at,0.69716118,5.91E-01,0.71611,SLC35B4
216984_x_at,0.69716118,5.91E-01,0.7161,IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1
1560636_a_at,0.69718239,5.91E-01,0.71605,HSPC081
232389_at,0.69719985,5.91E-01,0.71601,WIPF3
224062_x_at,0.69727076,5.91E-01,0.71589,KLK4
231657_s_at,0.69729104,5.91E-01,0.71585,CCDC74B///CCDC74A
210314_x_at,0.69730137,5.91E-01,0.7158,TNFSF13
240815_at,0.69730137,5.91E-01,0.71579,
217443_at,0.69730137,5.91E-01,0.71577,LOC101927792
227234_at,0.69730444,5.91E-01,0.71575,IPO5P1
225227_at,0.69735354,5.91E-01,0.71566,SKIL
1559590_at,0.69736547,5.91E-01,0.71563,CHDH
238723_at,0.69741747,5.91E-01,0.7155,ATXN3
208889_s_at,0.69741747,5.91E-01,0.7155,NCOR2
40562_at,0.69741747,5.91E-01,0.7155,GNA11
1553398_at,0.69743169,5.92E-01,0.71545,
222972_at,0.69743169,5.92E-01,0.71544,VSX1
241361_at,0.69745006,5.92E-01,0.71539,
1558651_at,0.69745611,5.92E-01,0.71536,GVQW2
1559624_at,0.6974853,5.92E-01,0.7153,STK32A
215111_s_at,0.6974853,5.92E-01,0.71528,TSC22D1
219956_at,0.69751326,5.92E-01,0.71522,GALNT6
222042_x_at,0.69755128,5.92E-01,0.71515,MEX3D
236637_at,0.69755203,5.92E-01,0.71512,TAS2R14
221264_s_at,0.69755203,5.92E-01,0.71508,TARDBP
1560404_a_at,0.69755203,5.92E-01,0.71507,DPH6
1552408_at,0.69755203,5.92E-01,0.71507,ODF4
237627_at,0.69763484,5.92E-01,0.71494,
244036_at,0.69766973,5.92E-01,0.71487,
228620_at,0.69767626,5.92E-01,0.71484,LOC101927027
210731_s_at,0.6977457,5.92E-01,0.71473,LGALS8
235136_at,0.69776594,5.92E-01,0.71467,ORMDL3
241549_at,0.69776594,5.92E-01,0.71466,
1562933_at,0.69785719,5.92E-01,0.7145,
235301_at,0.69785719,5.92E-01,0.7145,KIAA1324L
237266_at,0.69792759,5.92E-01,0.71438,KCNIP2-AS1
216752_at,0.69796578,5.92E-01,0.71431,PIK3R4
1563524_a_at,0.69799668,5.92E-01,0.71425,ITPK1-AS1
60084_at,0.69801233,5.92E-01,0.7142,CYLD
1559543_at,0.69801233,5.92E-01,0.71419,LINC00441
236769_at,0.69803197,5.92E-01,0.71414,LOC158402
203205_at,0.69803197,5.92E-01,0.71412,KDM4A
212090_at,0.69804514,5.92E-01,0.71409,GRINA
230054_at,0.6980816,5.92E-01,0.71401,LOC100507547///PRRT1
211809_x_at,0.6980816,5.92E-01,0.714,COL13A1
1552775_at,0.69808375,5.92E-01,0.71396,GPRC6A
209904_at,0.69808375,5.92E-01,0.71394,TNNC1
230152_at,0.69808375,5.92E-01,0.71392,CFAP44
1568768_s_at,0.69808375,5.92E-01,0.71391,BRE-AS1
201614_s_at,0.69811804,5.93E-01,0.71385,RUVBL1
1569253_at,0.69813042,5.93E-01,0.71379,INTS4
232629_at,0.69813042,5.93E-01,0.71378,PROK2
208331_at,0.69813042,5.93E-01,0.71377,BPY2
222926_at,0.6981381,5.93E-01,0.71372,DCDC2
206155_at,0.6981381,5.93E-01,0.71372,ABCC2
210113_s_at,0.69818335,5.93E-01,0.71363,NLRP1
216548_x_at,0.69818335,5.93E-01,0.71362,HMGB3P1
221703_at,0.69818379,5.93E-01,0.71358,BRIP1
241977_s_at,0.69818379,5.93E-01,0.71358,RAB3C
221336_at,0.6982077,5.93E-01,0.71352,ATOH1
240591_at,0.6982667,5.93E-01,0.7134,LOC102723645
201846_s_at,0.6982667,5.93E-01,0.7134,RYBP
230098_at,0.6982667,5.93E-01,0.71338,PHF20L1
1570352_at,0.69834327,5.93E-01,0.71326,ATM
221025_x_at,0.69845819,5.93E-01,0.71307,PUS7L
79005_at,0.69845819,5.93E-01,0.71306,SLC35E1
219265_at,0.69845819,5.93E-01,0.71305,MOB3B
200926_at,0.69851075,5.93E-01,0.71295,RPS23
205752_s_at,0.69852698,5.93E-01,0.71291,GSTM5
200674_s_at,0.69860474,5.93E-01,0.71279,RPL32
200934_at,0.69864249,5.93E-01,0.71271,DEK
227358_at,0.69864249,5.93E-01,0.7127,ZBTB46
215484_at,0.69868954,5.93E-01,0.71261,
206578_at,0.6987044,5.93E-01,0.71255,NKX2-5
217601_at,0.6987044,5.93E-01,0.71253,NUP188
242426_at,0.6987044,5.93E-01,0.71251,NRG4
1561500_at,0.6987044,5.93E-01,0.7125,CTU2
214877_at,0.6987044,5.93E-01,0.71249,CDKAL1
234272_at,0.69884469,5.94E-01,0.71228,LOC100653005
202055_at,0.69891342,5.94E-01,0.71216,KPNA1
223769_x_at,0.69891342,5.94E-01,0.71213,HYI
244316_at,0.69891342,5.94E-01,0.71211,C17orf98
221505_at,0.69891342,5.94E-01,0.71209,ANP32E
221498_at,0.69891342,5.94E-01,0.71208,SNX27
244331_at,0.69891342,5.94E-01,0.71207,
209865_at,0.69894912,5.94E-01,0.712,SLC35A3
208763_s_at,0.69895252,5.94E-01,0.71197,TSC22D3
206894_at,0.69895252,5.94E-01,0.71196,APOA4
241455_at,0.69896159,5.94E-01,0.71192,C6orf132
200021_at,0.69906734,5.94E-01,0.71176,CFL1
1569523_a_at,0.69906734,5.94E-01,0.71174,
227597_at,0.69913908,5.94E-01,0.71163,DIS3L2
217246_s_at,0.6993042,5.94E-01,0.71138,DIAPH2
225281_at,0.69931371,5.94E-01,0.71134,NEPRO
207852_at,0.69931371,5.94E-01,0.71133,CXCL5
1562582_at,0.6993258,5.94E-01,0.71129,
240697_at,0.69937082,5.94E-01,0.71121,LOC100996345
244392_at,0.69938737,5.94E-01,0.71115,
224108_at,0.69938737,5.94E-01,0.71115,
205901_at,0.69939957,5.94E-01,0.71111,PNOC
234704_at,0.69942148,5.94E-01,0.71106,LOC105376944
1552311_a_at,0.69948792,5.94E-01,0.71095,RAX2
235199_at,0.69959857,5.94E-01,0.71077,RNF125
210812_at,0.69959857,5.94E-01,0.71076,XRCC4
216028_at,0.69959857,5.94E-01,0.71075,DKFZP564C152
213426_s_at,0.69960338,5.95E-01,0.71071,CAV2
1554039_at,0.69960338,5.95E-01,0.7107,C14orf159
226406_at,0.69967049,5.95E-01,0.71059,C18orf25
233075_at,0.69973536,5.95E-01,0.71047,HERC2P7
201406_at,0.69973536,5.95E-01,0.71046,RPL36A-HNRNPH2///RPL36A
238758_at,0.69974141,5.95E-01,0.71043,
218687_s_at,0.69974141,5.95E-01,0.71038,MUC13
208521_at,0.69974141,5.95E-01,0.71037,OR5I1
1554102_a_at,0.69974141,5.95E-01,0.71036,TMTC4
1563709_at,0.69974141,5.95E-01,0.71031,LOC100127955
216480_x_at,0.69974141,5.95E-01,0.71031,MLLT10
220118_at,0.69974141,5.95E-01,0.71029,ZBTB32
1563361_at,0.69974141,5.95E-01,0.71029,RNF216
1552990_at,0.69975118,5.95E-01,0.71026,FAM71E2
1570205_at,0.6998042,5.95E-01,0.71015,
226854_at,0.6998042,5.95E-01,0.71015,MTG2
204703_at,0.69985229,5.95E-01,0.71006,IFT88
1556301_at,0.69985229,5.95E-01,0.71004,LOC100287015
216426_at,0.69986054,5.95E-01,0.71001,
234844_at,0.69994567,5.95E-01,0.70988,ZNF407
222717_at,0.69999091,5.95E-01,0.70979,SDPR
226679_at,0.70006754,5.95E-01,0.70967,SLC26A11
1553118_at,0.70007003,5.95E-01,0.70965,THEM4
216026_s_at,0.70008252,5.95E-01,0.7096,POLE
210995_s_at,0.70008252,5.95E-01,0.70957,TRIM23
215993_at,0.70008252,5.95E-01,0.70957,
1560752_at,0.70008884,5.95E-01,0.70954,FBXW2
241955_at,0.70009708,5.95E-01,0.70951,HECTD1
1554212_s_at,0.70012773,5.95E-01,0.70945,KCNS2
221206_at,0.70020206,5.95E-01,0.70933,PMS2CL///PMS2
235812_at,0.70022741,5.95E-01,0.70924,CNEP1R1
205355_at,0.70022741,5.95E-01,0.70923,ACADSB
207368_at,0.70022741,5.95E-01,0.70921,HTR1D
224466_s_at,0.70022741,5.95E-01,0.70921,MAFG
213582_at,0.70022741,5.95E-01,0.70919,ATP11A
1557850_at,0.70029083,5.96E-01,0.70909,INHBA-AS1
212056_at,0.70029666,5.96E-01,0.70906,GSE1
207001_x_at,0.70037333,5.96E-01,0.70894,TSC22D3
231002_s_at,0.70037333,5.96E-01,0.70892,RABEP1
244645_at,0.70039173,5.96E-01,0.70886,
212049_at,0.70039173,5.96E-01,0.70885,WIPF2
221891_x_at,0.70048817,5.96E-01,0.70867,SNORD14D///SNORD14C///HSPA8
211916_s_at,0.70048817,5.96E-01,0.70867,MYO1A
204016_at,0.70048817,5.96E-01,0.70866,LARS2
237617_at,0.70060368,5.96E-01,0.70846,LOC100506675
1565951_s_at,0.70060368,5.96E-01,0.70845,CHML
1561125_at,0.70060368,5.96E-01,0.70844,MTHFD1L
1562643_at,0.70060368,5.96E-01,0.70843,LOC101929279
222211_x_at,0.70068781,5.96E-01,0.70829,SCAND2P
227466_at,0.7007923,5.96E-01,0.70813,FAM200B
233840_at,0.70080328,5.96E-01,0.7081,LOC100130950
204758_s_at,0.70080328,5.96E-01,0.70808,C2CD2L
228789_at,0.70083069,5.96E-01,0.70802,MTMR6
201602_s_at,0.70084599,5.96E-01,0.70798,PPP1R12A
203257_s_at,0.70087086,5.96E-01,0.70793,C11orf49
1566267_at,0.70089028,5.96E-01,0.70788,
212718_at,0.70089681,5.96E-01,0.70784,PAPOLA
236380_at,0.70089681,5.96E-01,0.70782,RPP14
1562497_at,0.70089681,5.96E-01,0.70781,MKL2
202561_at,0.70097163,5.96E-01,0.70769,TNKS
206820_at,0.700972,5.96E-01,0.70767,AGFG2
212929_s_at,0.70102812,5.96E-01,0.70757,LOC101930591///FAM21A///FAM21C
208487_at,0.70106621,5.97E-01,0.7075,LMX1B
222843_at,0.70115009,5.97E-01,0.70737,FIGNL1
1557841_at,0.70115914,5.97E-01,0.70734,LOC101926915
209509_s_at,0.70121285,5.97E-01,0.70725,DPAGT1
1556661_at,0.70126264,5.97E-01,0.70716,GTSE1-AS1
230639_at,0.70142905,5.97E-01,0.70692,ICA1
240755_at,0.70152297,5.97E-01,0.70677,
209285_s_at,0.70153465,5.97E-01,0.70672,FAM208A
1561732_at,0.70153465,5.97E-01,0.7067,LOC101929181
213481_at,0.70153465,5.97E-01,0.70669,S100A13
224700_at,0.70153465,5.97E-01,0.70667,STT3B
1560358_at,0.70162692,5.97E-01,0.70653,
237467_at,0.70165682,5.97E-01,0.70647,
214634_at,0.70168699,5.97E-01,0.70641,HIST1H4I
236399_at,0.70174495,5.97E-01,0.70631,LOC101927851
206546_at,0.70175069,5.97E-01,0.70628,SYCP2
209364_at,0.70180759,5.97E-01,0.70619,BAD
217194_at,0.70188153,5.97E-01,0.70607,RASAL2
225226_at,0.70188215,5.97E-01,0.70604,STRIP1
1559403_at,0.70188215,5.97E-01,0.70602,HMGN3-AS1
210709_at,0.70188215,5.97E-01,0.706,ZC3H15
208804_s_at,0.70190355,5.98E-01,0.70596,SRSF6
240916_x_at,0.70191898,5.98E-01,0.70591,
231006_at,0.70196723,5.98E-01,0.70583,SPATA8
230899_at,0.70204327,5.98E-01,0.70569,SETD4
1555908_at,0.70204327,5.98E-01,0.70568,FAM120A
215849_x_at,0.70204327,5.98E-01,0.70567,CFAP70
1562168_at,0.70205629,5.98E-01,0.70563,
207885_at,0.70207311,5.98E-01,0.70559,S100G
200720_s_at,0.70216032,5.98E-01,0.70545,ACTR1A
229836_s_at,0.70218279,5.98E-01,0.7054,NUDT4
237517_at,0.70221349,5.98E-01,0.70534,
204107_at,0.70230395,5.98E-01,0.70518,NFYA
220137_at,0.70230395,5.98E-01,0.70517,LOC101928274///VSIG10
236600_at,0.70230395,5.98E-01,0.70516,SPG20
217378_x_at,0.70230568,5.98E-01,0.70513,IGKV1OR2-108
237267_at,0.70235022,5.98E-01,0.70505,LOC100506675
213928_s_at,0.70238702,5.98E-01,0.70498,AGFG1
212543_at,0.70238702,5.98E-01,0.70496,AIM1
244083_at,0.70238702,5.98E-01,0.70494,
1556793_a_at,0.70239805,5.98E-01,0.70489,FAM83C
206214_at,0.70239805,5.98E-01,0.70486,PLA2G7
237555_at,0.70239805,5.98E-01,0.70485,CARS2
237083_at,0.70239805,5.98E-01,0.70485,
231511_at,0.70239805,5.98E-01,0.70481,FRAS1
215004_s_at,0.70239805,5.98E-01,0.70481,SUGP1
206485_at,0.70240769,5.98E-01,0.70473,CD5
208248_x_at,0.70240769,5.98E-01,0.70472,APLP2
1568615_a_at,0.70240769,5.98E-01,0.70465,SRD5A3-AS1
1555595_at,0.70240769,5.98E-01,0.70464,SCRN3
242042_s_at,0.70240769,5.98E-01,0.70464,HAGLR
228644_s_at,0.70240769,5.98E-01,0.70464,SLC12A4
212590_at,0.70240769,5.98E-01,0.70462,RRAS2
217167_x_at,0.70240769,5.98E-01,0.70462,GK
216795_at,0.70240769,5.98E-01,0.70458,
216253_s_at,0.70240769,5.98E-01,0.70456,PARVB
234399_at,0.70240769,5.98E-01,0.70456,
205801_s_at,0.70240769,5.98E-01,0.70455,RASGRP3
236815_at,0.70240769,5.98E-01,0.70453,
229134_at,0.70246834,5.98E-01,0.70443,VANGL1
1555379_at,0.70248218,5.99E-01,0.70439,FAM159A
232105_at,0.70252628,5.99E-01,0.7043,BLACAT1
215398_at,0.70252628,5.99E-01,0.70429,
1555746_at,0.70255057,5.99E-01,0.70422,CD79B
218170_at,0.70255057,5.99E-01,0.7042,ISOC1
225440_at,0.70255057,5.99E-01,0.7042,AGPAT3
243096_at,0.70255057,5.99E-01,0.70418,NDEL1
240844_at,0.70255877,5.99E-01,0.70415,
218882_s_at,0.70258817,5.99E-01,0.70407,WDR3
1553618_at,0.70258817,5.99E-01,0.70406,TRIM43B///TRIM43
1566653_at,0.70258817,5.99E-01,0.70405,
211020_at,0.70258817,5.99E-01,0.70401,GCNT2
239870_at,0.70258817,5.99E-01,0.70401,SPATS1
205545_x_at,0.70261088,5.99E-01,0.70396,DNAJC8
237154_at,0.70261396,5.99E-01,0.70393,LOC101930114
217350_at,0.70261396,5.99E-01,0.70391,MIR492///KRT19P2
211697_x_at,0.70261667,5.99E-01,0.70388,PNO1
1560566_at,0.70261667,5.99E-01,0.70387,LOC101926951///PCDH20
208129_x_at,0.70261667,5.99E-01,0.70385,LOC101928269///LOC100506403///RUNX1
220201_at,0.70265836,5.99E-01,0.70377,RC3H2
230898_at,0.70266729,5.99E-01,0.70374,
210613_s_at,0.70281786,5.99E-01,0.70352,SYNGR1
236720_at,0.70284355,5.99E-01,0.70346,
232507_at,0.70287251,5.99E-01,0.7034,C15orf41
237855_at,0.70306644,5.99E-01,0.70312,ZNF777
1568623_a_at,0.70314757,5.99E-01,0.70299,SLC35E4
1560511_at,0.70315395,5.99E-01,0.70297,LOC105373065
226459_at,0.70322727,5.99E-01,0.70285,PIK3AP1
204517_at,0.70323794,6.00E-01,0.70281,PPIC
217132_at,0.70324686,6.00E-01,0.70278,
1568821_at,0.7032699,6.00E-01,0.70272,TTC23
237321_at,0.7032699,6.00E-01,0.70271,MIR3681HG
239641_at,0.7032773,6.00E-01,0.70267,SENCR
200793_s_at,0.7032773,6.00E-01,0.70266,ACO2
225693_s_at,0.70332827,6.00E-01,0.70256,CAMTA1
224248_x_at,0.70332827,6.00E-01,0.70255,FAM192A
210557_x_at,0.70340682,6.00E-01,0.70243,CSF1
217062_at,0.70349706,6.00E-01,0.70228,DMPK
201872_s_at,0.70350391,6.00E-01,0.70225,ABCE1
230195_at,0.70351867,6.00E-01,0.70221,LINC01405
229429_x_at,0.70353209,6.00E-01,0.70218,LINC00623
238865_at,0.70353297,6.00E-01,0.70214,PABPC4L
1563241_at,0.70353297,6.00E-01,0.70214,LOC101927018
230072_at,0.70354442,6.00E-01,0.7021,TBC1D15
207840_at,0.70355835,6.00E-01,0.70204,CD160
1562691_at,0.70355835,6.00E-01,0.70204,FGF10-AS1
215966_x_at,0.70365285,6.00E-01,0.70188,GK3P
203528_at,0.70365285,6.00E-01,0.70187,SEMA4D
227389_x_at,0.70366691,6.00E-01,0.70183,IRF2BP2
229900_at,0.70368833,6.00E-01,0.70179,CD109
232345_at,0.7036926,6.00E-01,0.70176,C18orf8
243015_at,0.7036926,6.00E-01,0.70174,CYP3A5
206076_at,0.70370947,6.00E-01,0.7017,LRRC23
241368_at,0.70372288,6.00E-01,0.70166,PLIN5
214957_at,0.70376718,6.00E-01,0.70158,ACTL8
1554235_at,0.70377424,6.00E-01,0.70153,CTNNA3
237735_at,0.70377424,6.00E-01,0.70151,CCDC37-AS1
222940_at,0.70377424,6.00E-01,0.70151,SULT1E1
1560111_at,0.70377496,6.00E-01,0.70147,
224548_at,0.70377496,6.00E-01,0.70147,HES7
237567_at,0.70379121,6.00E-01,0.70143,STAB2
219414_at,0.70379309,6.00E-01,0.7014,CLSTN2
201546_at,0.70379309,6.00E-01,0.70137,TRIP12
218470_at,0.70379309,6.00E-01,0.70136,YARS2
1562850_at,0.70381015,6.00E-01,0.70132,LOC101928283
236618_at,0.70386668,6.01E-01,0.7012,MROH8
243754_at,0.70386668,6.01E-01,0.70117,
1561914_at,0.70386668,6.01E-01,0.70117,
219595_at,0.70386668,6.01E-01,0.70115,ZNF26
230471_at,0.70386668,6.01E-01,0.70114,TMEM30B
234218_at,0.70388616,6.01E-01,0.7011,
212960_at,0.70391143,6.01E-01,0.70104,TBC1D9
214651_s_at,0.70394384,6.01E-01,0.70098,HOXA10-HOXA9///MIR196B///HOXA9
231537_at,0.70394892,6.01E-01,0.70095,
204368_at,0.70397066,6.01E-01,0.7009,SLCO2A1
1553036_at,0.70403976,6.01E-01,0.70076,ADGRF2
240588_at,0.70403976,6.01E-01,0.70075,
91682_at,0.70403976,6.01E-01,0.70075,
209057_x_at,0.70411914,6.01E-01,0.70062,CDC5L
214412_at,0.70411914,6.01E-01,0.7006,H2AFB1///H2AFB2///H2AFB3
224171_at,0.70411914,6.01E-01,0.70058,LSM14B
214075_at,0.70412685,6.01E-01,0.70055,NENF
243402_at,0.70416632,6.01E-01,0.70048,LOC643406///LINC00654
217909_s_at,0.70419186,6.01E-01,0.70042,MLX
224607_s_at,0.70427259,6.01E-01,0.7003,SRP68
208180_s_at,0.70428743,6.01E-01,0.70026,HIST1H4H
1567624_at,0.70428743,6.01E-01,0.70023,TREML5P
1554462_a_at,0.70428743,6.01E-01,0.70021,DNAJB9
1561501_s_at,0.70428743,6.01E-01,0.7002,CTU2
1554806_a_at,0.7043127,6.01E-01,0.70014,FBXO8
242069_at,0.70431288,6.01E-01,0.70011,CBX5
243644_at,0.70431288,6.01E-01,0.70008,
238075_at,0.70431288,6.01E-01,0.70007,CHEK1
219112_at,0.70431288,6.01E-01,0.70006,RAPGEF6
215125_s_at,0.7043199,6.01E-01,0.70003,UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10
223899_at,0.70432699,6.01E-01,0.7,SMIM4
203924_at,0.70433704,6.01E-01,0.69997,GSTA1
204605_at,0.70441183,6.01E-01,0.69985,CGRRF1
1552484_at,0.70441183,6.01E-01,0.6998,SMCR8
216865_at,0.70441183,6.01E-01,0.6998,COL14A1
227710_s_at,0.70441183,6.01E-01,0.69979,TPT1-AS1
230049_at,0.70441429,6.01E-01,0.69975,TAF6L
201231_s_at,0.70441429,6.01E-01,0.69974,ENO1
230805_at,0.70449834,6.02E-01,0.69961,MIR142
221029_s_at,0.70453439,6.02E-01,0.69954,WNT5B
238821_at,0.70453831,6.02E-01,0.69952,CSTF2
1558437_at,0.70459804,6.02E-01,0.69941,
243663_at,0.70459804,6.02E-01,0.69938,
1563884_at,0.70459804,6.02E-01,0.69938,
223688_s_at,0.70460224,6.02E-01,0.69935,LY6K
237688_at,0.70461719,6.02E-01,0.69931,
AFFX-r2-Bs-phe-M_at,0.70462179,6.02E-01,0.69928,
200060_s_at,0.70463161,6.02E-01,0.69925,RNPS1
226079_at,0.70464107,6.02E-01,0.69922,FLYWCH2
222247_at,0.70474239,6.02E-01,0.69906,
214425_at,0.7047438,6.02E-01,0.69904,AMBP
1553254_at,0.70475445,6.02E-01,0.69899,MAGEE2
200826_at,0.70475445,6.02E-01,0.69898,SNRPD2
236727_at,0.70479213,6.02E-01,0.69891,
1562231_at,0.70484461,6.02E-01,0.69882,
205054_at,0.70487418,6.02E-01,0.69876,NEB
228099_at,0.70495833,6.02E-01,0.69863,ZNF550
236945_at,0.70502742,6.02E-01,0.69852,CCDC171
1563255_at,0.70504298,6.02E-01,0.69848,FAM170B-AS1
236797_at,0.70505753,6.02E-01,0.69844,
1563135_at,0.70522144,6.02E-01,0.6982,LOC101927616
237259_at,0.70532825,6.03E-01,0.69801,
218994_s_at,0.70532825,6.03E-01,0.698,STAG3L4
221808_at,0.70532825,6.03E-01,0.69799,RAB9A
231628_s_at,0.70532825,6.03E-01,0.69797,SERPINB6
219899_x_at,0.70536338,6.03E-01,0.69791,NDOR1
228911_at,0.70538035,6.03E-01,0.69784,ADAMTS7
238413_at,0.70538035,6.03E-01,0.69784,RRN3P3
205967_at,0.70538035,6.03E-01,0.69782,HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I
231075_x_at,0.70538035,6.03E-01,0.69779,ABI2
229145_at,0.70538035,6.03E-01,0.69778,ANAPC16
1559716_at,0.70544083,6.03E-01,0.69768,INO80C
240073_at,0.70544951,6.03E-01,0.69765,
234529_at,0.70545991,6.03E-01,0.69761,PCGEM1
202844_s_at,0.70545991,6.03E-01,0.6976,RALBP1
238387_s_at,0.705499,6.03E-01,0.69752,LINC00226
244057_s_at,0.70554204,6.03E-01,0.69745,VSTM4
211325_x_at,0.70557282,6.03E-01,0.69737,DSTNP2
207710_at,0.70557282,6.03E-01,0.69736,LCE2B
229958_at,0.70573942,6.03E-01,0.69712,CLN8
240192_at,0.70575223,6.03E-01,0.69708,GATA3-AS1
207415_at,0.70575429,6.03E-01,0.69706,PLA2R1
230383_x_at,0.70579359,6.03E-01,0.69696,SLFN5
239762_at,0.70579359,6.03E-01,0.69696,LOC286437
1560493_a_at,0.70579359,6.03E-01,0.69695,CPXCR1
1553002_at,0.70592416,6.03E-01,0.69675,DEFB105B///DEFB105A
1561080_at,0.70601297,6.03E-01,0.69661,TXNRD1
231642_at,0.70602689,6.03E-01,0.69658,C6orf201
1555263_at,0.70603228,6.04E-01,0.69655,
214316_x_at,0.70604329,6.04E-01,0.69651,
236620_at,0.70610643,6.04E-01,0.69641,RIF1
207734_at,0.70612239,6.04E-01,0.69637,LAX1
214257_s_at,0.70619774,6.04E-01,0.69623,SEC22B
229559_at,0.70619774,6.04E-01,0.69623,PPM1N
227544_at,0.70622016,6.04E-01,0.69617,TMEM229B
244702_at,0.70622016,6.04E-01,0.69615,
1569663_at,0.70622163,6.04E-01,0.69613,
232381_s_at,0.70628703,6.04E-01,0.69603,DNAH5
1568854_at,0.70635946,6.04E-01,0.69591,LINC00240
244488_at,0.70641066,6.04E-01,0.69582,LSM14B
201541_s_at,0.7064355,6.04E-01,0.69577,ZNHIT1
243773_at,0.7064355,6.04E-01,0.69575,PDCD2
240752_at,0.70646208,6.04E-01,0.69568,LOC100287808
228375_at,0.70646208,6.04E-01,0.69567,IGSF11
228986_at,0.7064723,6.04E-01,0.69564,OSBPL8
1570242_x_at,0.70647877,6.04E-01,0.69561,SPATA21
239341_at,0.70650462,6.04E-01,0.69555,
224072_s_at,0.70655176,6.04E-01,0.69547,KCNK9
1569496_s_at,0.70663473,6.04E-01,0.69534,LOC100130872
200789_at,0.70664428,6.04E-01,0.6953,ECH1
241082_at,0.70664428,6.04E-01,0.69528,ASNS
218575_at,0.70667875,6.04E-01,0.69522,LOC730268///ANAPC1
230749_s_at,0.70670811,6.04E-01,0.69516,CAMK2D
1552999_a_at,0.70672663,6.04E-01,0.69508,WFDC10B
217344_at,0.70672663,6.04E-01,0.69506,
225263_at,0.70672663,6.04E-01,0.69505,HS6ST1
233916_at,0.70672663,6.04E-01,0.69505,NYAP2
224112_at,0.70672663,6.04E-01,0.69503,
238128_at,0.70676213,6.05E-01,0.69497,TMEM200C
203054_s_at,0.70677966,6.05E-01,0.69492,TCTA
209504_s_at,0.70678895,6.05E-01,0.69489,PLEKHB1
209810_at,0.70682619,6.05E-01,0.69482,SFTPB
1556684_at,0.70687096,6.05E-01,0.69474,RPPH1
212964_at,0.70687325,6.05E-01,0.69472,HIC2
233524_at,0.70689171,6.05E-01,0.69463,LINC00475
1568648_a_at,0.70689171,6.05E-01,0.69463,LOC100505851
241478_at,0.70689171,6.05E-01,0.69461,MICALL2
228458_at,0.70689171,6.05E-01,0.69461,C6orf226
233909_at,0.7069789,6.05E-01,0.69447,
208649_s_at,0.70698933,6.05E-01,0.69442,VCP
221903_s_at,0.70698933,6.05E-01,0.69441,CYLD
210355_at,0.70698933,6.05E-01,0.6944,PTHLH
1565544_at,0.70704878,6.05E-01,0.6943,RNF141
227363_s_at,0.7071497,6.05E-01,0.69414,EMC8
206825_at,0.7071714,6.05E-01,0.6941,OXTR
1561507_at,0.70718876,6.05E-01,0.69405,FFAR1
207154_at,0.70723778,6.05E-01,0.69397,DIO3
204672_s_at,0.70724209,6.05E-01,0.69394,ANKRD6
1569796_s_at,0.70725876,6.05E-01,0.6939,ATRNL1
220271_x_at,0.70731096,6.05E-01,0.69381,EFCAB6
1566862_at,0.70732568,6.05E-01,0.69377,
241556_at,0.70734143,6.05E-01,0.6937,
233859_at,0.70734143,6.05E-01,0.6937,CEP128
200073_s_at,0.70734143,6.05E-01,0.69369,HNRNPD
1560994_x_at,0.70739417,6.05E-01,0.69359,LOC400590
242796_x_at,0.70739417,6.05E-01,0.69358,
223704_s_at,0.7073947,6.05E-01,0.69355,DMRT2
